title,pubDate,link,description,imageLink,imageDescription
India Farmers Plan Nationwide Protest Against 16-Nation Trade Deal,"Thu, 31 Oct 2019 08:50:07 -0400",https://news.yahoo.com/india-farmers-plan-nationwide-protest-125007797.html,"(Bloomberg) -- Terms of Trade is a daily newsletter that untangles a world embroiled in trade wars. Sign up here. India’s farmers’ organizations have planned a nationwide protest on Nov. 4 to demand that the government of Prime Minister Narendra Modi keep agriculture out of a 16-nation trade agreement currently being negotiated in Thailand.The All India Kisan Sangharsh Coordination Committee, an umbrella organization of about 250 farmers unions from across the country, said that they will burn effigies depicting the China-backed Regional Comprehensive Economic Partnership or RCEP, to mark their protest and warn the government.Indian farmers won’t be able to compete should the country agree to cut duties for agricultural and dairy products in the proposed trade pact, said V.M. Singh, a convener of the the farmers’ group. Imports of dairy and agricultural products including wheat, cotton and oil seeds would affect the livelihood of millions of Indian farmers, he said.The government should defer signing of the agreement and hold consultations with farmers, state governments and other stake holders before taking a final decision, said Singh. “We have to stop RCEP,” he said.It is not clear yet what terms India will agree to in order to join what could become the world’s largest trade deal. The final stage of negotiations have begun in Bangkok and Indian trade minister Piyush Goyal will travel for the ministerial meeting there on Nov. 1. The nations are seeking to conclude the negotiations by November end.To contact the reporter on this story: Bibhudatta Pradhan in New Delhi at bpradhan@bloomberg.netTo contact the editors responsible for this story: Ruth Pollard at rpollard2@bloomberg.net, Muneeza Naqvi, Abhay SinghFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l1.yimg.com/uu/api/res/1.2/GF2o4tZmPCtqpE8IuBOemg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/38b9b9b23d04b76ac5ea78347d209b84,India Farmers Plan Nationwide Protest Against 16-Nation Trade Deal
"Qantas grounds Boeing 737 plane with crack, inspects others","Thu, 31 Oct 2019 02:17:26 -0400",https://news.yahoo.com/qantas-grounds-boeing-737-plane-crack-inspects-others-013140640.html,"Australian flag carrier Qantas said Thursday it had grounded one Boeing 737NG due to a structural crack, and was urgently inspecting 32 others for the flaw.  The grounding is the latest safety concern for Boeing, as it reels from two 737 MAX crashes that killed 346 people and highlighted problems with the planes' flight handling software.  The US aviation authority this month ordered checks of Boeing 737NG planes that had flown more than 30,000 times.",http://l2.yimg.com/uu/api/res/1.2/QdlwI7FUT2UCdKbRpn0jtw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/http://media.zenfs.com/en_us/News/afp.com/dbb7d54772fd3991e089d08482d5f8d74f73dff6.jpg,"Qantas grounds Boeing 737 plane with crack, inspects others"
Authorities Identify ‘Fly Creek Jane Doe’ Through DNA and Now the Real Questions Start,"Thu, 31 Oct 2019 09:13:07 -0400",https://news.yahoo.com/authorities-identify-fly-creek-jane-131307745.html,"On a chilly February Sunday in 1980, a father and son panning for gold along Fly Creek in Clark County, Washington, kicked up the remains of a human skeleton that appeared to have been buried in a shallow grave. They called the authorities who came to collect the skull and what bones hadn’t been dragged away by animals, and were able to use the remains to construct a facial reconstruction that produced a picture of a teenage girl. Detectives were able to deduce that she died from a cause that did not seem natural. Calls for information, searches through missing persons reports, and detective work turned up nothing. No one seemed to miss the teen, dubbed the ‘Fly Creek Jane Doe,’ and, for the last 40 years, that is as far as the case went–until now.This summer Clark County detectives decided to post a DNA sample from the old remains to the Virginia-based Parabon NanoLabs, a public genealogy database that has had recent success closing old cold cases. The lab found a tie to a distant cousin of a teen named Sandra “Sandy” Renee Morden who said she was last seen in 1977–three years before her skeletal remains were found. Courtesy of Clark County SheriffThe Oregonian then dug up an old birthday announcement that was tied to the case. On April 29, 1977, in the classified section of the paper, a tiny ad appeared that said: “Sandra Renee Morden, Happy 15th Birthday. Love Always—Mom.” Such published greetings were a common way to mark a birthday or anniversary in the era before Facebook and other social media. Morden’s parents were divorced, according to the DNA-linked cousin, who does not want to be named and who provided Clark County cold-case detective Lindsay Schultz with the only clues the teen’s life. Schultz told the Oregonian that Morden was a “latchkey kid” who was mostly “unsupervised.” There is no indication that the parents filed a missing persons report, and, as Schultz says, “We didn’t have [the National Crime Information Center] at that time.” The detective says Morden’s parents came from the San Francisco area and settled in Portland. They split up in the early 1970s, and did not communicate with each other. The girl’s mother, identified as Kathryn Irene Morden, apparently lost custody and the cousin said Sandy most often stayed with her father, identified as Andrew Bain Morden, a Marine Corps veteran who fought in the Korean War. Schultz says she likely fell through the cracks when one parent thought the other had her. She last attended Wilson High School in Portland. Schultz told the Oregonian that the father likely thought she was with her mother. He had left her alone for an extended period of time and when he came back, she was gone, so he assumed she had gone to her mother’s home. “We don’t know for certain,” Schultz says. “We know that’s what family members believe.”Both parents are dead, so there is no way to confirm what either of them knew. Schultz told the Oregonian that it is the birthday greeting that bothers him most. It was posted around the time the extended family says she disappeared. “Was it just a mom who loved her daughter–or did her mom know something and put it out there for that reason?” Schultz said. “It’s one of those two, right? You ponder it. You look at it and you think, ‘What does it mean?’”Now detectives are looking for the missing puzzle pieces. They are calling on anyone who might have any information about Morden, her parents, or how she might have died to contact the Clark County Medical Examiner's Office or Clark County Sheriff's Office Cold Case Tip Line.Read more at The Daily Beast.Got a tip? Send it to The Daily Beast hereGet our top stories in your inbox every day. Sign up now!Daily Beast Membership: Beast Inside goes deeper on the stories that matter to you. Learn more.",http://l1.yimg.com/uu/api/res/1.2/SDZIwGol7i490n6I1E3hMQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/thedailybeast.com/3aad454293f39aeae0ac3a45c8f7da7d,Authorities Identify ‘Fly Creek Jane Doe’ Through DNA and Now the Real Questions Start
U.S. Navy Beware! Russian Submarines Surge Into the Atlantic,"Thu, 31 Oct 2019 03:24:00 -0400",https://news.yahoo.com/u-navy-beware-russian-submarines-072400651.html,The Russian navy in mid-October 2019 sortied eight submarines in the country’s biggest undersea exercise since the Cold War.,http://l2.yimg.com/uu/api/res/1.2/bi4TcYlAoP1s_M9PvaD4zQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/the_national_interest_705/723f75445632ef8d61a19a10be6803ae,U.S. Navy Beware! Russian Submarines Surge Into the Atlantic
UPDATE 2-U.S. forces seen patrolling in Syria near Turkish border,"Thu, 31 Oct 2019 09:25:55 -0400",https://news.yahoo.com/1-u-forces-seen-near-132555886.html,"U.S. armoured vehicles were seen on Thursday near the Syria-Turkey border in a part of northeastern Syria where they had not been observed since early October when Washington announced the withdrawal of American forces, according to a witness and Reuters video footage.  A military source from the Kurdish-led Syrian Democratic Forces (SDF) described the movement as a patrol running between the towns of Rmeilan and Qahtaniyah, which is 20 km (12 miles) to the west.  The witness saw the U.S. military vehicles outside the town of Qahtaniyah, roughly 6 km (4 miles) south of the border.",,UPDATE 2-U.S. forces seen patrolling in Syria near Turkish border
Striking Chicago teachers: We&#39;ll return if classes made up,"Thu, 31 Oct 2019 10:50:59 -0400",https://news.yahoo.com/striking-chicago-teachers-well-return-132350719.html,"The union representing 25,000 striking Chicago teachers voted to approve a tentative contract agreement with city officials but refused to end a strike that has canceled two weeks of classes unless the city's mayor adds school days to cover that lost time.  Elected delegates for the Chicago Teachers Union voted Wednesday night to accept a tentative agreement with the nation's third-largest school district but say they won't come back without Mayor Lori Lightfoot's commitment.  The union also encouraged members to fill the streets outside City Hall on Thursday, hoping to pressure Lightfoot into accepting its terms.",http://l2.yimg.com/uu/api/res/1.2/wHNKF.spntsmd2dxw8BNyA--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/ap.org/80c07a1af9294f6ce1b88a5874ebb122,Striking Chicago teachers: We'll return if classes made up
A Nobel Peace Prize for Vladimir Putin? That’s the Talk in Moscow.,"Thu, 31 Oct 2019 05:40:49 -0400",https://news.yahoo.com/nobel-peace-prize-vladimir-putin-094049080.html,"Adam Berry/GettyMOSCOW—For those who live outside Russia and the enormous bubble of admiration inflated around President Vladimir Putin, this story may be a bit hard to believe. But there is a movement afoot here, apparently in all sincerity, to nominate Putin for the Nobel Peace Prize.From the outside, one must wonder how the dossier for the former KGB operative might be prepared. Would it include the peace of the grave imposed on civilians in the Second Chechen War early in Putin’s presidency? Or would it be for backing quasi states broken away from the Republic of Georgia? Or, more recently, for the forcible annexation of Crimea and the instigation of a separatist war in Ukraine that continues to this day? Alex Gibney: How Donald Trump Is Morphing Into Vladimir PutinOr perhaps he’d win for Syria, where Putin is a strong supporter of the Assad dictatorship that has killed hundreds of thousands of people while half of the nation’s population has been driven into internal or external exile. Would that be the venue for Putin the peacemaker to earn his Nobel laurels?In fact, through the looking glass of Moscow’s media and Putin’s supporters, Ukraine and Syria are held up as prime examples of his eligibility for The Prize.The general secretary of the Russian-Turkish Public Forum, Sergey Markov, who is close to the Kremlin, tells The Daily Beast that there is no better candidate for the prestigious award than Putin: “Most Russian state officials believe that President Putin deserves the Nobel Peace Prize for saving the world from a nuclear war during the crisis in Ukraine in 2014—for holding back and not bringing Russian forces to Kharkiv, Dnepropetrovsk, [Ukrainian] cities full of Russian people,” Markov said, adding, “Of course Putin should be given the prize for solving the Turkish-Kurdish conflict, which risked taking thousands of lives.” Forget U.S. President Donald Trump’s efforts to claim credit for a ceasefire deal with Ankara, Putin’s supporters in Moscow believe that it was Putin alone who managed to find the solution and negotiate a deal with Turkish President Recep Tayyip Erdogan that prevented a Turkish-Kurdish bloodbath. Whoever is responsible, the arrangement is essentially on Erdogan’s terms, opening the way for ethnic cleansing as Kurdish troops withdraw, Kurdish civilians flee, and Erdogan plans to move millions of Syrian Arabs, most of them from other parts of the country, into what Erdogan calls a “safe zone.”Yet Aleksey Venediktov, editor-in-chief of the influential independent radio station Echo of Moscow, tweeted last week as that deal came down: “They tell me at the top: ‘Now you understand, Putin deserves a Nobel Peace Prize.’” He said his high-level sources were telling him Putin’s Syria deal was like “the new Camp David Accord,” putting it on a par with the 1978 agreement brokered by President Jimmy Carter that ended generations of war between Israel and Egypt. In truth, the Russian leader has been looking to win The Prize for years. Ever since Time magazine put Putin on the cover as Person of the Year in 2007, the Kremlin’s ideologues have believed that the West recognizes Putin as the world’s preeminent politician—and peacemaker—and no wars in Georgia, Ukraine or Syria could dissuade them.Putin’s greatest accomplishment on that score probably came in 2013 when President Barack Obama was weighing the possibility of major military strikes on the Bashar al-Assad regime to retaliate for its use of chemical weapons, and Putin stepped in with a better—or at least more peaceful—plan. He persuaded Assad, first, to admit he had a chemical arsenal, which he had never done before. Then Assad agreed to U.N. inspections as he eliminated everything he admitted to having, and by all accounts the vast majority of those gruesome weapons were destroyed. At the time, that seemed like a major war averted, and therefore a pathway to peace.So at the beginning of 2014 a Russian advocacy group called the International Academy of Spiritual Unity and Cooperation of People put Putin up for the prize.Unfortunately for Putin’s aspirations, there’s quite a long delay between the nominations at the beginning of the year, and the awards at the end, and Putin was not exactly making peace in 2014. Reacting to a popular pro-European, largely anti-Russian uprising in Ukraine, he seized the Crimean Peninsula, annexed it to Russia, and poured support into separatist rebels in Eastern Ukraine. The death toll soon climbed into the thousands, with hundreds of thousands of people displaced. In July 2014 a Russian-supplied missile shot down a Malaysian Airliner en route from Amsterdam to Kuala Lumpur with 298 people on board, all of whom died.If anyone argued in 2014, as Markov suggests, that Putin should have gotten a peace prize for not staging a massive, direct invasion of Ukraine to take the large cities of Kharkiv and Dnepropetrovsk, the Nobel Committee in Norway clearly was not persuaded. It gave the 2014 prize to Kailash Satyarthi and Malala Yousafzai ""for their struggle against the suppression of children and young people and for the right of all children to education.""Russia’s record in Syria has been equally bloody since it entered the fight directly to support Assad in 2015.  One recent example was a Russian-Syrian military strike on a center for hundreds of displaced people in the town of Haas in Idlib that killed 20 civilians in August. A Human Rights Watch investigation published in October qualified the attack as “an apparent war crime.” Sara Kayyali who monitors the violations on the ground for HRW, tells The Daily Beast that “Russian strikes on protected humanitarian infrastructure” have been common in the areas where they operate, with “severely negative consequences.”Now, says Kayyali, “Russia has brokered an agreement with Turkey around a so-called ‘safe zone,’ but as history has proved again and again, safe zones are rarely safe.” President Putin’s spokesman Dmitry Peskov gloated last week, saying, ""The United States was the closest ally of the Kurds during the last few years, and in the end the U.S. ditched the Kurds and effectively betrayed them."" By arranging for the withdrawal of the fighters, Peskov suggested, Russia is at least saving their lives. The United States looks foolish and treacherous, to be sure. But some analysts suggest Russia’s schadenfreude is premature. David Aaron Miller at the Carnegie Endowment for International Peace notes that among some in Washington, “Animosity toward Trump and Putin—richly deserved—is clouding the analysis on Syria  and triggering overreaction about Russia’s gains.”As Miller points out, “Russia has been the dominant external power in Syria since at least the 1970s. And the U.S. withdrawal has no doubt consolidated that and elevated Russia’s role in the region. But we shouldn’t overestimate Moscow’s gains.  They now preside over a broken country that will take years and billions to heal. They are shackled with a pariah regime—both entitled and dependent—that will continue to alienate the majority of the Sunni population; they face a resurgent ISIS and are now shackled with responsibility for managing both the Turkish-Syrian-Kurdish triangle and a potential Israeli-Iranian conflict.”“The idea of giving Putin a Nobel Peace Prize sounds ridiculous after years of this dirty war in Syria, the Russian military violating international law, using banned weapons, bombing hospitals and clinics,” Tania Lokshina, Europe and Central Asia associate director at Human Rights Watch Moscow, told The Daily Beast. But still the dream lives on, revived by the agreement moving the Kurds out of the region near the Turkish border. Last week the Russian news agency riafan.ru headlined: “Foreigners propose to award Putin with a Nobel Prize for peace in Syria.” The deadline for Nobel nominations is January 31. One can only guess at the peace initiatives Putin will carry out between now and then.Is Trump Saving Those Syrian Oil Fields for the Russians?Read more at The Daily Beast.Get our top stories in your inbox every day. Sign up now!Daily Beast Membership: Beast Inside goes deeper on the stories that matter to you. Learn more.",http://l1.yimg.com/uu/api/res/1.2/C728yqrklY8Mh7Xi5loohQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/thedailybeast.com/e70ee07a1d2376c102a6d1bd9026dece,A Nobel Peace Prize for Vladimir Putin? That’s the Talk in Moscow.
Live updates: House passes impeachment resolution,"Thu, 31 Oct 2019 09:31:57 -0400",https://news.yahoo.com/house-impeachment-vote-trump-live-133157368.html,"The House on Thursday voted to pass a historic resolution establishing formal procedures for the ongoing impeachment inquiry into President Trump. The 232-196 vote fell mostly along party lines, with two moderate Democrats voting against the measure.",http://l1.yimg.com/uu/api/res/1.2/.2dP09SVXpW7i6HlA6AVxg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2019-10/7b696780-fb33-11e9-b9e7-8bf92932f488,Live updates: House passes impeachment resolution
North&#39;s Kim sends condolences to Moon over mother&#39;s death,"Thu, 31 Oct 2019 02:47:42 -0400",https://news.yahoo.com/norths-kim-sends-condolences-moon-053257821.html,"North Korean leader Kim Jong Un has sent a message of condolence to South Korean President Moon Jae-in over his mother's recent death, Moon's office said Thursday.  It was later in the day handed over to Moon, who was staying in the southeastern city of Busan where his mother's mourning station was located, Moon's spokeswoman Ko Min-jung said.  Ko said Kim expressed his ""deep commemorating (of Moon's mother) and condolence"" over her death.",http://l.yimg.com/uu/api/res/1.2/Nd_6NQf6metYLZMpwHPWhA--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/ap.org/e21ad084c8dd5ba9a641cb427dadacfc,North's Kim sends condolences to Moon over mother's death
Lost WW2 British submarine found sunk off the coast of Malta,"Thu, 31 Oct 2019 08:31:06 -0400",https://news.yahoo.com/lost-ww2-british-submarine-found-123106914.html,"The wreck of a British submarine, which vanished at the height of World War Two, has been discovered lying at the bottom of the sea off Malta, university marine archaeologists said on Thursday.  HMS Urge had been based with other submarines in Malta and had carried out several deadly missions when the British navy ordered it and rest of the flotilla to redeploy to Egypt because of a relentless German siege of the Mediterranean island.  A team from the University of Malta, which has spent two decades surveying the local seas, said that at the request of the grandson of Urge's commander, they combed an area this summer that had once been heavily mined by Nazi forces.",http://l1.yimg.com/uu/api/res/1.2/FZxjIrmw6SEu7pgPuJ12Ng--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/reuters.com/9b6aac7c625ca08de253ee3be2688b2a,Lost WW2 British submarine found sunk off the coast of Malta
Chris Christie Is Among Lawyers Reaping $15 Million in 1MDB Deal,"Thu, 31 Oct 2019 09:33:49 -0400",https://news.yahoo.com/chris-christie-among-lawyers-reaping-133349408.html,"(Bloomberg) -- The biggest recovery ever from an American anti-corruption crackdown is proving lucrative for former New Jersey Governor Chris Christie.A major deal struck by the U.S. for fugitive financier Jho Low to give up almost $1 billion in assets allegedly stolen from a Malaysian investment fund comes with a provision to pay his lawyers. As part of the 1MDB settlement, the Justice Department allowed for $15 million to be paid to a group advising Jho Low, including the law firm Christie set up after two terms as New Jersey’s governor.Those proceeds will come from Jho Low’s stake in EMI Music Publishing, which has grown to about $415 million. That investment ballooned after he initially put in a little more than $100 million stolen from 1MDB, according to prosecutors. The two sides agreed to the provision to allow the lawyers to extract fees from Low, whose assets and accounts have been seized or monitored by authorities across the world.“We were pleased to help negotiate this historic resolution in order to preserve the tremendous value of assets involved,” Christie said in a statement after the Justice Department announced the settlement agreement on Wednesday. It still needs approval from a federal judge.Christie, who ran for the Republican presidential nomination in 2016 before dropping out and endorsing Donald Trump, set up his own law firm last year, the Christie Law Firm LLC. The other firms that will receive proceeds of the 1MDB deal for legal expenses are Kobre & Kim LLP and Lowenstein Sandler LLP.The agreement comes even before the criminal charges against Low have been resolved. In the settlement, the Justice Department cautioned that the released funds should be used only for the Low family’s legal fees and costs related to the lawsuits, and can’t be routed back to Low or his family.To contact the reporter on this story: Sridhar Natarajan in New York at snatarajan15@bloomberg.netTo contact the editors responsible for this story: Michael J. Moore at mmoore55@bloomberg.net, Daniel Taub, David S. JoachimFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/PbVaTWepxvVbXr53TcCujQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/f6e0823b2c5d5c67a6bef851e5731153,Chris Christie Is Among Lawyers Reaping $15 Million in 1MDB Deal
Chicago teachers strike continues into 11th day over one last demand: Make up strike days,"Thu, 31 Oct 2019 07:47:50 -0400",https://news.yahoo.com/chicago-teachers-strike-continues-11th-114750309.html,The Chicago Teachers Union voted to accept a tentative agreement with Mayor Lori Lightfoot. But the mayor says she won't pay teachers for striking.,http://l.yimg.com/uu/api/res/1.2/YnSsxtTtC88ps4TdTv75uw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-us/usa_today_news_641/c71cecd1e261f0b8c23310eb597532ac,Chicago teachers strike continues into 11th day over one last demand: Make up strike days
Third deadly quake in weeks hits south Philippines,"Thu, 31 Oct 2019 06:25:57 -0400",https://news.yahoo.com/deadly-quake-hits-south-philippines-043327444.html,"A powerful earthquake struck the southern Philippines on Thursday, killing at least five people and sparking searches of seriously damaged buildings that had already been rattled by two previous deadly tremors in recent weeks.  The 6.5 magnitude quake hit the island of Mindanao, the US Geological Survey said, causing locals to run to safety in the same area where a strong tremor killed eight people on Tuesday.",http://l1.yimg.com/uu/api/res/1.2/oxJU6vOIe9DkaGFCYNFTBg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/http://media.zenfs.com/en_us/News/afp.com/7204c1bd2a1dbd11425cb4611ee082b5910fb343.jpg,Third deadly quake in weeks hits south Philippines
Graphic: Examining the weapons and tactics used by police and protesters in Hong Kong,"Thu, 31 Oct 2019 07:05:57 -0400",https://news.yahoo.com/reuters-graphic-examining-weapons-tactics-110557306.html,"As the showdown between police and protesters in Hong Kong has intensified, officers have used increasing force, deploying an arsenal of crowd-control weapons, including tear gas, pepper spray, rubber bullets, sponge grenades and bean bag rounds.  Protesters have also stepped up their actions, hurling petrol bombs, vandalizing mainland Chinese banks and businesses believed to be pro-Beijing, throwing bricks at police stations and battling officers in the streets, sometimes with metal bars.  Reuters scrutinized hundreds of images of the protests, as well as dozens of police reports and video footage, and combined this research with reporting on the ground to document the weapons used by the police and protesters, and how the violence has increased from day to day.",http://l2.yimg.com/uu/api/res/1.2/MsMyTzr8Yfqznh55nb3s0A--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/reuters.com/2843751ef05664b974ff5d0d076da81a,Graphic: Examining the weapons and tactics used by police and protesters in Hong Kong
